"YEAR","MONTH","DAY","LAKE","STATE_PROV","SPECIES","NO_STOCKED","AGEMONTH","WEIGHT","CONDITION"
1968,5,16,"MI","WI","RBT",37901,NA,NA,"0"
1968,5,16,"MI","WI","RBT",10000,NA,NA,"0"
1968,5,16,"MI","MI","RBT",50000,NA,NA,"0"
1968,5,16,"MI","MI","RBT",51178,NA,NA,"0"
1968,5,16,"MI","WI","RBT",6500,NA,NA,"0"
1968,5,16,"MI","MI","RBT",14963,NA,NA,"0"
1968,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1968,5,16,"MI","MI","RBT",17000,NA,NA,"0"
1968,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1968,5,16,"MI","WI","RBT",4425,NA,NA,"0"
1968,5,16,"MI","WI","RBT",3700,NA,NA,"0"
1968,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1968,5,16,"MI","WI","RBT",11500,NA,NA,"0"
1968,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1968,5,16,"MI","WI","RBT",14133,NA,NA,"0"
1968,5,16,"MI","MI","RBT",37759,NA,NA,"0"
1968,5,16,"MI","MI","RBT",25000,NA,NA,"0"
1968,5,16,"ON","NY","COS",15000,NA,NA,"0"
1968,5,16,"ON","NY","COS",25000,NA,NA,"0"
1968,5,16,"SU","MI","CHS",50000,NA,NA,"0"
1968,5,16,"SU","MI","COS",175000,NA,NA,"0"
1968,5,16,"SU","MI","COS",25000,NA,NA,"0"
1968,5,16,"SU","MI","COS",52000,NA,NA,"0"
1968,5,16,"SU","MI","COS",50000,NA,NA,"0"
1968,5,16,"SU","MI","COS",32000,NA,NA,"0"
1968,5,16,"SU","MI","COS",40000,NA,NA,"0"
1968,5,16,"SU","MI","LAT",104145,NA,2187.05,"0"
1968,5,16,"SU","MI","LAT",257160,NA,6171.84,"0"
1968,5,16,"SU","MI","LAT",152215,NA,2892.09,"0"
1968,5,16,"SU","ON","LAT",118210,NA,1063.89,"0"
1968,5,16,"SU","MI","LAT",197065,NA,5123.69,"0"
1968,5,16,"SU","MI","LAT",252265,NA,6558.89,"0"
1968,5,16,"SU","WI","LAT",52595,16,1525.26,"0"
1968,5,16,"SU","MI","LAT",159165,NA,3660.8,"0"
1968,5,16,"SU","MI","LAT",200220,NA,5205.72,"0"
1968,5,16,"SU","ON","LAT",125000,NA,500,"0"
1968,5,16,"SU","MI","LAT",54995,NA,1209.89,"0"
1968,5,16,"SU","MI","LAT",121530,NA,3645.9,"0"
1968,5,16,"SU","MI","LAT",108945,NA,2287.85,"0"
1968,5,16,"SU","WI","LAT",94670,16,1704.06,"0"
1968,5,16,"SU","WI","LAT",91810,16,2111.63,"0"
1968,5,16,"SU","ON","LAT",125000,NA,500,"0"
1968,5,16,"SU","ON","LAT",118210,NA,1063.89,"0"
1968,5,16,"SU","MI","LAT",89080,NA,2494.24,"0"
1969,1,10,"SU","MI","LAT",89865,17,2695.95,"0"
1969,4,22,"MI","MI","LAT",100745,15,1813.41,"0"
1969,4,25,"MI","MI","LAT",83390,15,1667.8,"0"
1969,4,29,"MI","MI","LAT",34910,15,698.2,"0"
1969,4,29,"MI","MI","LAT",33870,15,677.4,"0"
1969,5,1,"SU","ON","LAT",25000,16,150,"0"
1969,5,7,"SU","ON","LAT",25000,16,175,"0"
1969,5,8,"MI","MI","LAT",100100,15,2002,"0"
1969,5,12,"MI","IL","LAT",120565,16,2290.74,"0"
1969,5,12,"SU","MI","LAT",90290,15,1444.64,"0"
1969,5,15,"MI","MI","LAT",100320,15,2106.72,"0"
1969,5,16,"SU","ON","LAT",25000,16,150,"0"
1969,5,19,"MI","MI","LAT",69340,16,1594.82,"0"
1969,5,22,"MI","IN","LAT",118650,16,2610.3,"0"
1969,5,26,"MI","MI","LAT",100280,16,2306.44,"0"
1969,5,28,"MI","MI","LAT",63730,16,1465.79,"0"
1969,6,9,"MI","MI","LAT",99530,16,2388.72,"0"
1969,6,12,"MI","MI","LAT",90430,16,2170.32,"0"
1969,6,12,"SU","MN","LAT",38700,16,797.22,"0"
1969,6,12,"SU","MN","LAT",64588,16,1330.51,"0"
1969,6,12,"SU","MN","LAT",16440,16,338.66,"0"
1969,6,12,"SU","MI","LAT",9335,16,196.04,"0"
1969,6,12,"SU","MN","LAT",19988,16,411.75,"0"
1969,6,12,"SU","MN","LAT",57160,16,1177.5,"0"
1969,6,12,"SU","MN","LAT",19504,16,401.78,"0"
1969,6,17,"MI","WI","LAT",100165,16,2303.8,"0"
1969,6,23,"SU","MI","LAT",99840,16,1996.8,"0"
1969,6,24,"SU","MI","LAT",91390,16,1736.41,"0"
1969,7,7,"SU","MI","LAT",93840,17,2721.36,"0"
1969,7,8,"SU","MI","LAT",90440,17,2622.76,"0"
1969,7,17,"SU","MI","LAT",90190,17,2705.7,"0"
1969,7,21,"SU","MI","LAT",87680,17,2893.44,"0"
1969,7,24,"SU","MI","LAT",88700,17,2838.4,"0"
1969,10,15,"ER","PA","LAT",17000,9,119,"0"
1969,5,16,"ER","PA","COS",21000,NA,NA,"0"
1969,5,16,"ER","PA","COS",60000,NA,NA,"0"
1969,5,16,"ER","PA","COS",19000,NA,NA,"0"
1969,5,16,"ER","NY","COS",10000,NA,NA,"0"
1969,5,16,"ER","OH","COS",92000,NA,NA,"0"
1969,5,16,"ER","PA","COS",2000,NA,NA,"0"
1969,5,16,"ER","PA","COS",1000,NA,NA,"0"
1969,5,16,"ER","PA","COS",30000,NA,NA,"0"
1969,5,16,"HU","MI","CHS",5000,NA,NA,"0"
1969,5,16,"HU","MI","CHS",2e+05,NA,NA,"0"
1969,5,16,"HU","MI","CHS",45000,NA,NA,"0"
1969,5,16,"HU","MI","COS",217000,NA,NA,"0"
1969,5,16,"HU","MI","COS",1e+05,NA,NA,"0"
1969,5,16,"HU","MI","COS",2e+05,NA,NA,"0"
1969,5,16,"HU","MI","COS",150000,NA,NA,"0"
1969,5,16,"MI","WI","BKT",10000,NA,NA,"0"
1969,5,16,"MI","WI","BKT",4348,NA,NA,"0"
1969,5,16,"MI","WI","BKT",5000,NA,NA,"0"
1969,5,16,"MI","WI","BKT",3000,NA,NA,"0"
1969,5,16,"MI","WI","BKT",11170,NA,NA,"0"
1969,5,16,"MI","WI","BNT",9600,NA,NA,"0"
1969,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1969,5,16,"MI","IL","BNT",1000,NA,NA,"0"
1969,5,16,"MI","IL","BNT",4000,NA,NA,"0"
1969,5,16,"MI","WI","BNT",24377,NA,NA,"0"
1969,5,16,"MI","WI","BNT",25000,NA,NA,"0"
1969,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1969,5,16,"MI","WI","BNT",6000,NA,NA,"0"
1969,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1969,5,16,"MI","WI","BNT",17000,NA,NA,"0"
1969,5,16,"MI","WI","BNT",7200,NA,NA,"0"
1969,5,16,"MI","WI","BNT",17400,NA,NA,"0"
1969,5,16,"MI","IL","BNT",1000,NA,NA,"0"
1969,5,16,"MI","IL","BNT",4000,NA,NA,"0"
1969,5,16,"MI","MI","CHS",3e+05,NA,NA,"0"
1969,5,16,"MI","MI","CHS",352000,NA,NA,"0"
1969,5,16,"MI","WI","CHS",66000,NA,NA,"0"
1969,5,16,"MI","WI","COS",45000,NA,NA,"0"
1969,5,16,"MI","MI","COS",3e+05,NA,NA,"0"
1969,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1969,5,16,"MI","MI","COS",62000,NA,NA,"0"
1969,5,16,"MI","IL","COS",10000,NA,NA,"0"
1969,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1969,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1969,5,16,"MI","WI","COS",40000,NA,NA,"0"
1969,5,16,"MI","MI","COS",7e+05,NA,NA,"0"
1969,5,16,"MI","WI","COS",46000,NA,NA,"0"
1969,5,16,"MI","WI","COS",40000,NA,NA,"0"
1969,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1969,5,16,"MI","MI","COS",50000,NA,NA,"0"
1969,5,16,"MI","MI","COS",11000,NA,NA,"0"
1969,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1969,5,16,"MI","MI","COS",1092000,NA,NA,"0"
1969,5,16,"MI","MI","COS",50000,NA,NA,"0"
1969,5,16,"MI","WI","COS",46000,NA,NA,"0"
1969,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1969,5,16,"MI","MI","COS",27000,NA,NA,"0"
1969,5,16,"MI","MI","COS",162000,NA,NA,"0"
1969,5,16,"MI","WI","LAT",193080,15,3861.6,"0"
1969,5,16,"MI","WI","LAT",200750,15,3412.75,"0"
1969,5,16,"MI","WI","LAT",189430,15,3599.17,"0"
1969,5,16,"MI","WI","LAT",200520,16,4812.48,"0"
1969,5,16,"MI","WI","RBT",17400,NA,NA,"0"
1969,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",3420,NA,NA,"0"
1969,5,16,"MI","MI","RBT",8000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",15000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",20451,NA,NA,"0"
1969,5,16,"MI","WI","RBT",49000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",31500,NA,NA,"0"
1969,5,16,"MI","MI","RBT",38650,NA,NA,"0"
1969,5,16,"MI","MI","RBT",20000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",20128,NA,NA,"0"
1969,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1969,5,16,"MI","WI","RBT",5000,NA,NA,"0"
1969,5,16,"MI","WI","RBT",6000,NA,NA,"0"
1969,5,16,"MI","WI","RBT",10000,NA,NA,"0"
1969,5,16,"MI","MI","RBT",500,NA,NA,"0"
1969,5,16,"MI","WI","RBT",23900,NA,NA,"0"
1969,5,16,"MI","MI","RBT",20156,NA,NA,"0"
1969,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1969,5,16,"MI","WI","RBT",17200,NA,NA,"0"
1969,5,16,"MI","WI","RBT",40800,NA,NA,"0"
1969,5,16,"MI","MI","RBT",4549,NA,NA,"0"
1969,5,16,"MI","MI","RBT",20000,NA,NA,"0"
1969,5,16,"ON","NY","CHS",65000,NA,NA,"0"
1969,5,16,"ON","ON","COS",20000,NA,NA,"0"
1969,5,16,"ON","ON","COS",90000,NA,NA,"0"
1969,5,16,"ON","ON","COS",20000,NA,NA,"0"
1969,5,16,"ON","NY","COS",89000,NA,NA,"0"
1969,5,16,"ON","NY","COS",20000,NA,NA,"0"
1969,5,16,"SU","MI","CHS",50000,NA,NA,"0"
1969,5,16,"SU","MI","COS",226000,NA,NA,"0"
1969,5,16,"SU","MN","COS",110000,NA,NA,"0"
1969,5,16,"SU","MI","COS",50000,NA,NA,"0"
1969,5,16,"SU","ON","COS",10000,NA,NA,"0"
1969,5,16,"SU","ON","COS",10000,NA,NA,"0"
1969,5,16,"SU","MI","COS",75000,NA,NA,"0"
1969,5,16,"SU","MI","COS",50000,NA,NA,"0"
1969,5,16,"SU","MI","COS",75000,NA,NA,"0"
1969,5,16,"SU","MI","COS",50000,NA,NA,"0"
1969,5,16,"SU","WI","LAT",101060,16,2122.26,"0"
1969,5,16,"SU","WI","LAT",78260,14,1878.24,"0"
1969,5,16,"SU","MI","LAT",101300,15,2026,"0"
1969,5,16,"SU","WI","LAT",72160,10,1587.52,"0"
1969,5,16,"SU","ON","LAT",62400,13,436.8,"0"
1969,5,16,"SU","ON","LAT",62500,12,562.5,"0"
1969,5,16,"SU","MI","LAT",140350,17,4210.5,"0"
1969,5,16,"SU","MI","LAT",101200,16,2024,"0"
1969,5,16,"SU","MI","LAT",101400,16,2230.8,"0"
1969,5,16,"SU","ON","LAT",15000,17,105,"0"
1969,5,16,"SU","ON","LAT",21000,17,168,"0"
1969,5,16,"SU","ON","LAT",35000,17,245,"0"
1969,5,16,"SU","ON","LAT",54000,NA,378,"0"
1969,5,16,"SU","ON","LAT",50000,16,300,"0"
1969,5,16,"SU","MI","LAT",110900,16,2218,"0"
1969,5,16,"SU","MI","LAT",159588,15,2713,"0"
1969,5,16,"SU","MI","LAT",100350,16,2107.35,"0"
1969,5,16,"SU","ON","LAT",62400,13,436.8,"0"
1969,5,16,"SU","MI","LAT",213040,17,5752.08,"0"
1969,5,16,"SU","ON","LAT",57550,13,287.75,"0"
1969,5,16,"SU","ON","LAT",67350,13,471.45,"0"
1970,2,24,"SU","WI","LAT",18890,11,396.69,"0"
1970,5,4,"MI","MI","LAT",1e+05,15,1700,"0"
1970,5,5,"MI","MI","LAT",50000,15,850,"0"
1970,5,13,"SU","WI","LAT",3930,14,106.11,"0"
1970,5,14,"MI","MI","LAT",50000,15,900,"0"
1970,5,15,"MI","MI","LAT",1e+05,15,1800,"0"
1970,5,18,"MI","IL","LAT",1e+05,14,1700,"0"
1970,5,19,"SU","ON","LAT",13400,16,147.4,"0"
1970,5,22,"MI","MI","LAT",50000,15,900,"0"
1970,5,25,"MI","WI","LAT",1e+05,15,1900,"0"
1970,5,28,"SU","MN","LAT",50000,14,905,"0"
1970,6,1,"MI","WI","LAT",1e+05,16,1800,"0"
1970,6,1,"MI","WI","LAT",1e+05,16,1800,"0"
1970,6,4,"MI","WI","LAT",1e+05,16,2000,"0"
1970,6,8,"MI","WI","LAT",1e+05,16,2000,"0"
1970,6,9,"SU","MN","LAT",49810,15,1055.97,"0"
1970,6,11,"MI","MI","LAT",1e+05,16,2100,"0"
1970,6,11,"SU","MN","LAT",17670,15,374.6,"0"
1970,6,11,"SU","MI","LAT",77600,15,1629.6,"0"
1970,6,15,"MI","MI","LAT",1e+05,15,2000,"0"
1970,6,16,"SU","MN","LAT",18540,15,393.05,"0"
1970,6,17,"SU","WI","LAT",41225,14,1113.08,"0"
1970,6,17,"SU","MI","LAT",87800,15,1843.8,"0"
1970,6,18,"SU","MN","LAT",19210,15,407.25,"0"
1970,6,23,"SU","MN","LAT",70960,15,1504.35,"0"
1970,6,29,"MI","IN","LAT",85000,16,1785,"0"
1970,7,13,"MI","MI","LAT",90000,17,2160,"0"
1970,7,16,"MI","MI","LAT",1e+05,17,2500,"0"
1970,8,3,"SU","MI","LAT",1e+05,18,2400,"0"
1970,5,16,"ER","OH","CHS",65000,NA,NA,"0"
1970,5,16,"ER","OH","CHS",65000,NA,NA,"0"
1970,5,16,"ER","OH","CHS",20000,NA,NA,"0"
1970,5,16,"ER","NY","COS",20000,NA,NA,"0"
1970,5,16,"ER","OH","COS",40000,NA,NA,"0"
1970,5,16,"ER","OH","COS",74000,NA,NA,"0"
1970,5,16,"ER","NY","COS",20000,NA,NA,"0"
1970,5,16,"ER","NY","COS",24000,NA,NA,"0"
1970,5,16,"ER","PA","COS",32000,NA,NA,"0"
1970,5,16,"ER","PA","COS",75000,NA,NA,"0"
1970,5,16,"ER","PA","COS",10000,NA,NA,"0"
1970,5,16,"ER","OH","COS",95000,NA,NA,"0"
1970,5,16,"ER","OH","COS",10000,NA,NA,"0"
1970,5,16,"ER","PA","COS",4000,NA,NA,"0"
1970,5,16,"ER","PA","COS",8000,NA,NA,"0"
1970,5,16,"ER","OH","COS",35000,NA,NA,"0"
1970,5,16,"ER","PA","COS",43000,NA,NA,"0"
1970,5,16,"ER","PA","COS",25000,NA,NA,"0"
1970,5,16,"HU","MI","CHS",503000,NA,NA,"0"
1970,5,16,"HU","MI","CHS",40000,NA,NA,"0"
1970,5,16,"HU","MI","CHS",1e+05,NA,NA,"0"
1970,5,16,"HU","MI","COS",236000,NA,NA,"0"
1970,5,16,"HU","MI","COS",1e+05,NA,NA,"0"
1970,5,16,"HU","MI","COS",25000,NA,NA,"0"
1970,5,16,"HU","MI","COS",25000,NA,NA,"0"
1970,5,16,"HU","MI","COS",25000,NA,NA,"0"
1970,5,16,"HU","MI","COS",60000,NA,NA,"0"
1970,5,16,"HU","MI","COS",1e+05,NA,NA,"0"
1970,5,16,"MI","WI","BKT",5000,NA,NA,"0"
1970,5,16,"MI","MI","BKT",6000,NA,NA,"0"
1970,5,16,"MI","MI","BKT",20000,NA,NA,"0"
1970,5,16,"MI","MI","BKT",6189,NA,NA,"0"
1970,5,16,"MI","MI","BKT",6000,NA,NA,"0"
1970,5,16,"MI","WI","BKT",7500,NA,NA,"0"
1970,5,16,"MI","WI","BKT",5000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",8000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",9100,NA,NA,"0"
1970,5,16,"MI","IL","BNT",1540,NA,NA,"0"
1970,5,16,"MI","WI","BNT",20000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",40720,NA,NA,"0"
1970,5,16,"MI","WI","BNT",33000,NA,NA,"0"
1970,5,16,"MI","MI","BNT",25000,NA,NA,"0"
1970,5,16,"MI","MI","BNT",15000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",8000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",20000,NA,NA,"0"
1970,5,16,"MI","WI","BNT",24000,NA,NA,"0"
1970,5,16,"MI","MI","CHS",2e+05,NA,NA,"0"
1970,5,16,"MI","MI","CHS",1e+05,NA,NA,"0"
1970,5,16,"MI","IL","CHS",10000,NA,NA,"0"
1970,5,16,"MI","MI","CHS",466000,NA,NA,"0"
1970,5,16,"MI","IN","CHS",50000,NA,NA,"0"
1970,5,16,"MI","MI","CHS",309000,NA,NA,"0"
1970,5,16,"MI","WI","CHS",1e+05,NA,NA,"0"
1970,5,16,"MI","MI","CHS",5e+05,NA,NA,"0"
1970,5,16,"MI","WI","CHS",119000,NA,NA,"0"
1970,5,16,"MI","IN","CHS",50000,NA,NA,"0"
1970,5,16,"MI","WI","COS",57000,NA,NA,"0"
1970,5,16,"MI","MI","COS",277000,NA,NA,"0"
1970,5,16,"MI","MI","COS",2e+05,NA,NA,"0"
1970,5,16,"MI","MI","COS",50000,NA,NA,"0"
1970,5,16,"MI","MI","COS",2e+05,NA,NA,"0"
1970,5,16,"MI","MI","COS",50000,NA,NA,"0"
1970,5,16,"MI","MI","COS",2e+05,NA,NA,"0"
1970,5,16,"MI","MI","COS",25000,NA,NA,"0"
1970,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1970,5,16,"MI","WI","COS",50000,NA,NA,"0"
1970,5,16,"MI","IN","COS",10000,NA,NA,"0"
1970,5,16,"MI","MI","COS",550000,NA,NA,"0"
1970,5,16,"MI","WI","COS",50000,NA,NA,"0"
1970,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1970,5,16,"MI","MI","COS",50000,NA,NA,"0"
1970,5,16,"MI","WI","COS",50000,NA,NA,"0"
1970,5,16,"MI","WI","COS",50000,NA,NA,"0"
1970,5,16,"MI","MI","COS",202000,NA,NA,"0"
1970,5,16,"MI","WI","COS",50000,NA,NA,"0"
1970,5,16,"MI","MI","COS",778000,NA,NA,"0"
1970,5,16,"MI","MI","COS",75000,NA,NA,"0"
1970,5,16,"MI","WI","COS",58000,NA,NA,"0"
1970,5,16,"MI","MI","COS",1e+05,NA,NA,"0"
1970,5,16,"MI","WI","COS",25000,NA,NA,"0"
1970,5,16,"MI","MI","COS",73000,NA,NA,"0"
1970,5,16,"MI","IN","COS",38000,NA,NA,"0"
1970,5,16,"MI","IL","COS",10000,NA,NA,"0"
1970,5,16,"MI","MI","COS",75000,NA,NA,"0"
1970,5,16,"MI","WI","LAT",2e+05,16,4200,"0"
1970,5,16,"MI","MI","LAT",135000,16,2835,"0"
1970,5,16,"MI","WI","LAT",2e+05,16,3600,"0"
1970,5,16,"MI","WI","RBT",15230,NA,NA,"0"
1970,5,16,"MI","MI","RBT",6000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",54020,NA,NA,"0"
1970,5,16,"MI","MI","RBT",13500,NA,NA,"0"
1970,5,16,"MI","MI","RBT",15000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1970,5,16,"MI","WI","RBT",30000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",40000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",62016,NA,NA,"0"
1970,5,16,"MI","MI","RBT",25000,NA,NA,"0"
1970,5,16,"MI","WI","RBT",5000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",20000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",25000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",26000,NA,NA,"0"
1970,5,16,"MI","WI","RBT",4300,NA,NA,"0"
1970,5,16,"MI","WI","RBT",10000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",108827,NA,NA,"0"
1970,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",25000,NA,NA,"0"
1970,5,16,"MI","WI","RBT",33050,NA,NA,"0"
1970,5,16,"MI","MI","RBT",17775,NA,NA,"0"
1970,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",1149,NA,NA,"0"
1970,5,16,"MI","WI","RBT",9950,NA,NA,"0"
1970,5,16,"MI","WI","RBT",35460,NA,NA,"0"
1970,5,16,"MI","MI","RBT",15000,NA,NA,"0"
1970,5,16,"MI","MI","RBT",19000,NA,NA,"0"
1970,5,16,"ON","NY","CHS",141000,NA,NA,"0"
1970,5,16,"ON","ON","COS",20000,NA,NA,"0"
1970,5,16,"ON","ON","COS",1e+05,NA,NA,"0"
1970,5,16,"ON","ON","COS",25000,NA,NA,"0"
1970,5,16,"ON","NY","COS",250000,NA,NA,"0"
1970,5,16,"ON","NY","COS",50000,NA,NA,"0"
1970,5,16,"SU","MI","CHS",50000,NA,NA,"0"
1970,5,16,"SU","MI","CHS",1e+05,NA,NA,"0"
1970,5,16,"SU","MI","COS",150000,NA,NA,"0"
1970,5,16,"SU","MN","COS",11000,NA,NA,"0"
1970,5,16,"SU","MI","COS",75000,NA,NA,"0"
1970,5,16,"SU","MN","COS",31000,NA,NA,"0"
1970,5,16,"SU","MI","COS",82000,NA,NA,"0"
1970,5,16,"SU","MN","COS",25000,NA,NA,"0"
1970,5,16,"SU","ON","COS",31000,NA,NA,"0"
1970,5,16,"SU","MI","COS",50000,NA,NA,"0"
1970,5,16,"SU","MI","COS",1e+05,NA,NA,"0"
1970,5,16,"SU","MI","COS",50000,NA,NA,"0"
1970,5,16,"SU","ON","LAT",62500,12,562.5,"0"
1970,5,16,"SU","MI","LAT",104960,15,1994.24,"0"
1970,5,16,"SU","WI","LAT",103500,16,2794.5,"0"
1970,5,16,"SU","ON","LAT",93555,16,1216.22,"0"
1970,5,16,"SU","MI","LAT",106570,16,2451.11,"0"
1970,5,16,"SU","MI","LAT",155070,15,3256.47,"0"
1970,5,16,"SU","MI","LAT",2e+05,17,4800,"0"
1970,5,16,"SU","MI","LAT",283700,15,7376.2,"0"
1970,5,16,"SU","MI","LAT",264600,17,7408.8,"0"
1970,5,16,"SU","MI","LAT",150000,17,3600,"0"
1970,5,16,"SU","ON","LAT",50400,16,756,"0"
1970,5,16,"SU","MI","LAT",106640,15,2026.16,"0"
1970,5,16,"SU","MI","LAT",279420,15,5308.98,"0"
1970,5,16,"SU","ON","LAT",93555,16,1216.22,"0"
1970,5,16,"SU","ON","LAT",62500,12,687.5,"0"
1970,5,16,"SU","WI","LAT",36020,13,864.48,"0"
1970,5,16,"SU","ON","LAT",62500,12,687.5,"0"
1971,3,18,"SU","WI","LAT",21394,15,492.06,"0"
1971,3,30,"SU","WI","LAT",17880,15,411.24,"0"
1971,4,7,"MI","MI","LAT",75000,15,1125,"0"
1971,4,12,"MI","MI","LAT",70200,15,1053,"0"
1971,4,13,"MI","MI","LAT",50025,15,800.4,"0"
1971,4,15,"MI","MI","LAT",75000,15,1200,"0"
1971,4,27,"MI","MI","LAT",75000,15,1125,"0"
1971,5,4,"SU","ON","LAT",50000,16,400,"0"
1971,5,5,"MI","MI","LAT",1e+05,16,1600,"0"
1971,5,5,"SU","ON","LAT",52000,16,416,"0"
1971,5,6,"SU","ON","LAT",24300,16,121.5,"0"
1971,5,7,"SU","ON","LAT",26700,16,213.6,"0"
1971,5,13,"MI","MI","LAT",85000,15,1530,"0"
1971,5,17,"SU","MI","LAT",60000,16,1140,"0"
1971,5,17,"SU","WI","LAT",9550,16,296.05,"0"
1971,5,18,"SU","MI","LAT",60000,16,1140,"0"
1971,5,20,"MI","MI","LAT",75000,15,1350,"0"
1971,5,20,"SU","ON","LAT",50000,16,400,"0"
1971,5,24,"MI","MI","LAT",12000,15,204,"0"
1971,5,24,"MI","MI","LAT",63000,15,1071,"0"
1971,5,25,"SU","MN","LAT",2362,16,34.01,"0"
1971,5,26,"SU","MN","LAT",12600,16,181.44,"0"
1971,5,27,"SU","MN","LAT",20948,16,301.65,"0"
1971,5,28,"SU","MN","LAT",18364,16,264.44,"0"
1971,6,2,"SU","MN","LAT",16450,17,317.49,"0"
1971,6,2,"SU","MN","LAT",9400,17,181.42,"0"
1971,6,2,"SU","MN","LAT",7050,17,136.07,"0"
1971,6,3,"SU","MI","LAT",20300,16,446.6,"0"
1971,6,8,"SU","MN","LAT",35292,17,769.37,"0"
1971,6,8,"SU","MN","LAT",26988,17,588.34,"0"
1971,6,10,"MI","MI","LAT",85000,16,1615,"0"
1971,6,10,"SU","MI","LAT",60900,16,1157.1,"0"
1971,6,10,"SU","WI","LAT",53165,18,1382.29,"0"
1971,6,10,"SU","MN","LAT",6965,17,158.8,"0"
1971,6,10,"SU","MN","LAT",34825,17,794.01,"0"
1971,6,10,"SU","MN","LAT",17930,17,408.8,"0"
1971,6,12,"MI","IL","LAT",1e+05,16,1000,"0"
1971,6,14,"MI","IN","LAT",103400,17,1654.4,"0"
1971,6,15,"SU","WI","LAT",86,180,8,"0"
1971,6,15,"SU","MN","LAT",33400,17,861.72,"0"
1971,6,17,"SU","MN","LAT",5460,17,135.95,"0"
1971,6,17,"SU","MI","LAT",50000,17,1000,"0"
1971,6,17,"SU","MN","LAT",7280,17,181.27,"0"
1971,6,17,"SU","MN","LAT",16400,17,408.36,"0"
1971,6,23,"SU","MN","LAT",1629,17,40.89,"0"
1971,6,23,"SU","MN","LAT",362,17,9.09,"0"
1971,6,23,"SU","MN","LAT",4796,17,120.38,"0"
1971,6,23,"SU","MN","LAT",1720,17,43.17,"0"
1971,6,30,"SU","ON","LAT",47000,17,376,"0"
1971,7,12,"SU","WI","LAT",112,96,13.44,"0"
1971,7,12,"SU","WI","LAT",672,36,508.7,"0"
1971,10,18,"MI","MI","LAT",104500,9,627,"0"
1971,10,27,"MI","MI","LAT",103500,NA,1656,"0"
1971,5,16,"ER","OH","CHS",147000,NA,NA,"0"
1971,5,16,"ER","OH","CHS",33000,NA,NA,"0"
1971,5,16,"ER","PA","CHS",29000,NA,NA,"0"
1971,5,16,"ER","PA","CHS",81000,NA,NA,"0"
1971,5,16,"ER","PA","CHS",19000,NA,NA,"0"
1971,5,16,"ER","NY","COS",14000,NA,NA,"0"
1971,5,16,"ER","NY","COS",8000,NA,NA,"0"
1971,5,16,"ER","NY","COS",20000,NA,NA,"0"
1971,5,16,"ER","OH","COS",1000,NA,NA,"0"
